11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:26:51
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:26:51
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:26:51
11:11:30,devicetest,3.121662139892578,50.251581915414675,15,186,119,8,11,1,11:26:51
11:12:00,devicetest,3.1238293647766113,50.252185609936106,15,186,119,8,11,1,11:26:51
11:12:30,devicetest,3.127155303955078,50.255217687187965,15,186,119,8,11,1,11:26:51
11:13:00,devicetest,3.134150505065918,50.25848278536539,15,186,119,8,11,1,11:26:51
11:13:30,devicetest,3.1405019760131836,50.26078742582048,15,186,119,8,11,1,11:26:51
11:14:00,devicetest,3.1452012062072754,50.25948422021387,15,186,119,8,11,1,11:26:51
11:14:30,devicetest,3.155221939086914,50.25842791161462,15,186,119,8,11,1,11:26:51
11:15:00,devicetest,3.1587839126586914,50.257645953798274,15,186,119,8,11,1,11:26:51
11:15:30,devicetest,3.15981388092041,50.26218661741301,15,186,119,8,11,1,11:26:51
11:16:00,devicetest,3.157625198364258,50.264436211846174,15,186,119,8,11,1,11:26:51
11:16:30,devicetest,3.1540632247924805,50.26726177137834,15,186,119,8,11,1,11:26:51
11:17:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:25:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:25:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:25:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:25:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:35:00,devicetest,3.155243396759033,50.26785155149187,0,186,119,8,11,1,11:26:51
11:35:30,devicetest,3.1540632247924805,50.26726177137834,15,186,119,8,11,1,11:26:51
11:36:00,devicetest,3.157625198364258,50.264436211846174,15,186,119,8,11,1,11:26:51
11:36:30,devicetest,3.15981388092041,50.26218661741301,15,186,119,8,11,1,11:26:51
11:37:00,devicetest,3.1587839126586914,50.257645953798274,15,186,119,8,11,1,11:26:51
11:37:30,devicetest,3.155221939086914,50.25842791161462,15,186,119,8,11,1,11:26:51
11:38:00,devicetest,3.1452012062072754,50.25948422021387,15,186,119,8,11,1,11:26:51
11:38:30,devicetest,3.1405019760131836,50.26078742582048,15,186,119,8,11,1,11:26:51
11:39:00,devicetest,3.134150505065918,50.25848278536539,15,186,119,8,11,1,11:26:51
11:39:30,devicetest,3.127155303955078,50.255217687187965,15,186,119,8,11,1,11:26:51
11:40:00,devicetest,3.1238293647766113,50.252185609936106,15,186,119,8,11,1,11:26:51
11:40:30,devicetest,3.121662139892578,50.251581915414675,15,186,119,8,11,1,11:26:51
11:41:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:26:51
11:41:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:26:51
11:11:11,devicetest,3.1194090843200684,50.24783609436576,0,186,119,8,11,1,11:26:51
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:32:43
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:32:43
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:32:43
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:32:43
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:32:43
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:32:43
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:34:51
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:34:51
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:34:51
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:36:23
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:36:23
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:36:23
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:38:42
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:38:42
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:38:42
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:39:58
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:39:58
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:39:58
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:40:57
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:40:57
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:40:57
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:41:04
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:41:04
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:41:04
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:45:56
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:45:56
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:45:56
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,11:46:46
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,11:46:46
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,11:46:46
11:10:00,úø123456devicetest,3.119580,50.247906,0,186,119,8,11,1,12:26:01
11:10:30,devicetest,3.1218338012695312,50.24886519541686,15,186,119,8,11,1,12:26:01
11:11:00,devicetest,3.1229281425476074,50.25064891792815,15,186,119,8,11,1,12:26:01
